ID,UserID,Origin,Destination,Time,Income,Comment,Created_at,Label,Time_Bucket,High_Income_Short_Ride,Duration_Category,Income_Per_Minute,Income_Capped,Income_Log
1006609,1003553,589,582,25,1050000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-16 04:22:13.766905,0,Medium,0,Short,42000.0,1050000.0,13.864301674514206
1001066,1003944,844,839,10,470000,"راننده به خیابان اصلا توجه نمیکرد
",2024-04-13 10:22:44.829474,0,Short,0,Very Short,47000.0,470000.0,13.060490101343552
1006774,1003808,838,845,15,450000," سفر بی مشکلی با این راننده داشتم
",2024-04-16 05:36:57.980025,0,Short,0,Short,30000.0,450000.0,13.017005083966255
1003959,1003801,854,627,10,360000," راننده مرا به مقصدم رسانید و از من پول اضافی خواست
",2024-04-14 16:23:56.360735,0,Short,0,Very Short,36000.0,360000.0,12.793862088206213
1003174,1004165,839,866,17,610000,"خیلی ناراضی بودم
",2024-04-14 10:38:16.901782,0,Medium,0,Short,35882.35294117647,610000.0,13.321215875492413
1008439,1002794,611,612,9,470000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-16 19:17:35.553395,0,Short,0,Very Short,52222.22222222222,470000.0,13.060490101343552
1000221,1003656,622,844,27,1270000," پیشبینیهای راننده در مورد ترافیک دقیق و درست بود
",2024-04-13 03:18:39.424810,0,Medium,0,Short,47037.03703703704,1270000.0,14.054528245836039
1007514,1003145,588,586,9,470000," من از رفتار حرفهای و مودبانه راننده در طول سفر بسیار راضی بودم
",2024-04-16 11:05:00.182253,0,Short,0,Very Short,52222.22222222222,470000.0,13.060490101343552
1000370,1001719,1029,601,87,2670000,"
",2024-04-13 04:33:11.709761,0,Long,0,Long,30689.655172413793,1630000.0,14.797589404908198
1001090,1000072,602,592,20,870000,"صدای آهنگ بلند بود و سردرد گرفتم
",2024-04-13 10:31:07.714963,0,Medium,0,Short,43500.0,870000.0,13.676249640055394
1004007,1000491,593,618,19,580000,"راننده خیلی بوق می زد
",2024-04-14 16:59:36.800739,0,Medium,0,Short,30526.315789473683,580000.0,13.270785106659046
1001503,1001500,582,582,9,380000," ایمنی و امنیت در طول سفر به دلیل رانندگی مسئولانه راننده برای من قابل توجه بود
",2024-04-13 13:43:21.104277,0,Short,0,Very Short,42222.22222222222,380000.0,12.847929163278053
1007262,1001847,629,629,11,390000," ایمنی و امنیت در طول سفر به دلیل رانندگی مسئولانه راننده برای من قابل توجه بود
",2024-04-16 09:15:31.741732,0,Short,0,Short,35454.545454545456,390000.0,12.873904582205107
1006796,1003286,842,589,24,710000," راننده به موقع وارد محل توقف شد
",2024-04-16 05:51:25.743760,0,Medium,0,Short,29583.333333333332,710000.0,13.47302165746721
1005003,1003513,591,592,11,350000,"راننده درخواست مبلغ اضافی کرد
",2024-04-15 08:26:30.815452,0,Short,0,Short,31818.18181818182,350000.0,12.765691290604371
1001843,1004612,623,629,26,800000," بیتوجهی راننده به ایمنی مسافران باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 17:02:56.840175,0,Medium,0,Short,30769.23076923077,800000.0,13.592368256649284
1006054,1002674,1045,1045,14,410000,"راننده خیلی کمک کردند به من
",2024-04-15 16:45:58.218818,0,Short,0,Short,29285.714285714286,410000.0,12.923914877701906
1006867,1004219,839,1064,62,2140000," راننده به موقع وارد محل توقف شد
",2024-04-16 06:18:25.383863,0,Long,0,Long,34516.12903225807,1630000.0,14.576316854287645
1005719,1003915,594,593,12,410000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-15 13:32:52.255460,0,Short,0,Short,34166.666666666664,410000.0,12.923914877701906
1002454,1001818,839,1018,28,860000," راننده در حین رانندگی مدام با تلفن همراه خود صحبت میکرد که باعث ایجاد ترس در من شد
",2024-04-14 05:04:31.115649,0,Medium,0,Short,30714.285714285714,860000.0,13.664688831019712
1005520,1004522,587,1072,89,2430000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-15 12:03:14.263738,0,Long,0,Long,27303.370786516854,1630000.0,14.70340222683928
1007428,1000183,863,855,17,430000,"راننده حتی به من نکات خوبی درباره رستورانهای محلی گفتن
",2024-04-16 10:34:41.182728,0,Medium,0,Short,25294.117647058825,430000.0,12.971542813248437
1000439,1003532,842,613,41,1590000,"راننده خیلی بوق می زد
",2024-04-13 05:08:57.986882,0,Medium,0,Medium,38780.48780487805,1590000.0,14.279245203127035
1006810,1001054,629,629,1,180000,"صدای آهنگ بلند بود و سردرد گرفتم
",2024-04-16 05:54:21.811246,0,Short,0,Very Short,180000.0,180000.0,12.100717685412471
1002873,1003919,863,843,13,380000," راننده در حین رانندگی مدام با تلفن همراه خود صحبت میکرد که باعث ایجاد ترس در من شد
",2024-04-14 08:09:33.841585,1,Short,0,Short,29230.76923076923,380000.0,12.847929163278053
1005168,1003814,852,591,41,960000," سفر بی مشکلی با این راننده داشتم
",2024-04-15 09:36:44.571283,0,Medium,0,Medium,23414.634146341465,960000.0,13.774689605110144
1006580,1003702,861,861,18,860000," رفتار مودبانه و حرفهای راننده باعث ایجاد تجربه مثبتی از سفر در من شد
",2024-04-16 04:02:52.754104,0,Medium,0,Short,47777.77777777778,860000.0,13.664688831019712
1008135,1003836,840,582,32,890000,"موسیقی با صدای بلند! ازاردهنده بود!
",2024-04-16 15:35:17.197971,0,Medium,0,Medium,27812.5,890000.0,13.698977865303197
1007642,1002210,631,1019,40,900000," تاخیر زیاد به وجود آمد
",2024-04-16 12:00:57.626749,0,Medium,0,Medium,22500.0,900000.0,13.710151153416941
1002326,1000769,1045,1045,4,260000," راننده بسیار مودب و حرفهای بود
",2024-04-14 03:57:27.974878,0,Short,0,Very Short,65000.0,260000.0,12.468440756144114
1005173,1003355,1018,631,13,390000," راننده با مهارت و دقت بالا ترافیک شلوغ را به خوبی مدیریت کرد
",2024-04-15 09:38:39.235102,0,Short,0,Short,30000.0,390000.0,12.873904582205107
1005728,1004463,611,622,26,980000," تاخیر زیاد به وجود آمد
",2024-04-15 13:39:48.522898,0,Medium,0,Short,37692.307692307695,980000.0,13.795308871054397
1002489,1003831,595,581,26,1080000,"برای من مزاحمت ایجاد کردند
",2024-04-14 05:15:19.068921,0,Medium,0,Short,41538.46153846154,1080000.0,13.8924725250259
1001594,1002192,1029,1029,6,210000," رانندگی خطرناک راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-13 14:29:03.279140,0,Short,0,Very Short,35000.0,210000.0,12.25486757159303
1008238,1002730,608,853,15,480000," این یک تجربه تاکسی بسیار مثبت بود پر از امنیت و رفاه بود
",2024-04-16 16:40:54.799655,0,Short,0,Short,32000.0,480000.0,13.081543466215237
1000790,1000956,601,838,6,250000," خیلی خوب بود که راننده من را از ترافیک نجات کرد
",2024-04-13 07:59:25.681316,0,Short,0,Very Short,41666.666666666664,250000.0,12.429220196836383
1001469,1004042,839,582,27,820000," رانندگی بسیار سریع راننده باعث شد که احساس راحتی نداشته باشم
",2024-04-13 13:24:59.835034,0,Medium,0,Short,30370.37037037037,820000.0,13.617060838751888
1003796,1000718,591,635,28,780000,"مهارت رانندگی خانم راننده عالی بود
",2024-04-14 15:05:03.868715,0,Medium,0,Short,27857.14285714286,780000.0,13.567050480716235
1007237,1004398,1018,1018,17,450000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-16 09:08:50.470402,0,Medium,0,Short,26470.58823529412,450000.0,13.017005083966255
1001340,1003232,601,860,16,620000," پیشبینیهای راننده در مورد ترافیک دقیق و درست بود
",2024-04-13 12:23:10.411855,0,Medium,0,Short,38750.0,620000.0,13.3374763699232
1001980,1001158,846,587,17,470000," هیچ شکایتی ندارم، اما هیچ نظر مثبتی هم ندارم
",2024-04-13 19:20:11.499561,0,Medium,0,Short,27647.058823529413,470000.0,13.060490101343552
1008140,1004288,1121,1121,21,510000,"راننده خیلی تند رانندگی میکرد
",2024-04-16 15:36:15.077483,0,Medium,0,Short,24285.714285714286,510000.0,13.1421679654829
1004167,1004551,858,620,15,440000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-14 19:43:07.946274,1,Short,0,Short,29333.333333333332,440000.0,12.994532278619134
1004115,1000041,1029,1029,4,220000,"برای من مزاحمت ایجاد کردند
",2024-04-14 18:53:09.117171,0,Short,0,Very Short,55000.0,220000.0,12.301387370778713
1005223,1004555,838,856,17,530000," راننده بوی عرق میداد
",2024-04-15 09:56:12.251891,0,Medium,0,Short,31176.470588235294,530000.0,13.180634172318978
1002080,1001702,856,839,7,500000," کولر روشن نکرد
",2024-04-13 21:40:56.422794,0,Short,0,Very Short,71428.57142857143,500000.0,13.122365377402328
1003782,1002334,1017,623,8,320000," از مسیریابی نادرستش ناراضی بودم
",2024-04-14 14:58:40.485680,0,Short,0,Very Short,40000.0,320000.0,12.676079399771027
1006877,1000955,612,594,40,1190000," هوا گرم بود و کولر نزد
",2024-04-16 06:24:21.350044,0,Medium,0,Medium,29750.0,1190000.0,13.989464705423494
1001367,1004069,630,629,12,430000," من از تجربه مثبت سفر با این راننده بسیار راضی هستم
",2024-04-13 12:34:53.700849,1,Short,0,Short,35833.333333333336,430000.0,12.971542813248437
1003542,1001240,843,1029,88,2040000,"در خودروی ایشان برای مسافران کتاب جهت مطالعه وجود داشت
",2024-04-14 13:12:44.204320,0,Long,0,Long,23181.81818181818,1630000.0,14.528460856016357
1004145,1004310,589,856,13,660000,"راننده حتی به من نکات خوبی درباره رستورانهای محلی گفتن
",2024-04-14 19:14:53.996503,0,Short,0,Short,50769.230769230766,660000.0,13.399996629152975
1006379,1003515,633,1029,51,2360000," من از رفتار حرفهای و توجه راننده به ایمنی مسافران در طول سفر بسیار راضی بودم
",2024-04-16 00:33:49.577185,0,Long,0,Medium,46274.509803921566,1630000.0,14.674172600730516
1005845,1003799,863,589,11,420000," راننده بسیار حرفهای بود
",2024-04-15 14:35:27.932300,0,Short,0,Short,38181.818181818184,420000.0,12.948012371209098
1007291,1001386,623,608,19,640000," راننده عالی بود
",2024-04-16 09:30:40.780347,0,Medium,0,Short,33684.21052631579,640000.0,13.369225017834633
1004214,1003057,631,838,26,980000," راننده آنقدر با شتاب رانندگی میکرد که وحشت کردم
",2024-04-14 20:47:05.429883,0,Medium,0,Short,37692.307692307695,980000.0,13.795308871054397
1001452,1003494,589,601,28,780000,"ماشین خیلی خراب بود!
",2024-04-13 13:17:32.592860,0,Medium,0,Short,27857.14285714286,780000.0,13.567050480716235
1007308,1002127,1019,1019,10,210000,"راننده خوبی بود مرا به موقع به مقصدم رساند، اما کاری ویژه انجام نداد
",2024-04-16 09:39:22.367377,0,Short,0,Very Short,21000.0,210000.0,12.25486757159303
1002765,1004321,844,844,3,230000,"صدای آهنگ بلند بود و سردرد گرفتم
",2024-04-14 07:16:45.234980,1,Short,0,Very Short,76666.66666666667,230000.0,12.345838935721968
1007088,1003982,629,839,21,530000," سفر بی مشکلی با این راننده داشتم
",2024-04-16 08:06:11.377916,0,Medium,0,Short,25238.095238095237,530000.0,13.180634172318978
1004380,1001003,856,589,36,1390000," سفر با این راننده صرفهجویی در زمان بود
",2024-04-15 03:28:16.674421,0,Medium,0,Medium,38611.11111111111,1390000.0,14.144815024531075
1007456,1000726,629,847,6,240000,"راننده حتی به من نکات خوبی درباره رستورانهای محلی گفتن
",2024-04-16 10:44:06.338419,0,Short,0,Very Short,40000.0,240000.0,12.388398368982115
1009263,1002886,1082,838,58,1500000," راننده خوبی بود
",2024-04-15 03:42:19.752003,0,Long,0,Medium,25862.068965517243,1500000.0,14.220976332738882
1001333,1003068,846,846,2,190000,"در ماشین کتاب بود!
",2024-04-13 12:17:11.375873,1,Short,0,Very Short,95000.0,190000.0,12.154784614286667
1004273,1001274,579,602,17,500000," این راننده موجب تأخیرم شد
",2024-04-15 02:07:29.826733,0,Medium,0,Short,29411.764705882353,500000.0,13.122365377402328
1006232,1000808,594,1045,26,750000,"راننده خوبی بود مرا به موقع به مقصدم رساند، اما کاری ویژه انجام نداد
",2024-04-15 19:07:23.646184,0,Medium,0,Short,28846.153846153848,750000.0,13.527829818844937
1002050,1003411,836,836,4,290000," از پذیرش سفارش تا پایان سفر، همه چیز عالی بود!
",2024-04-13 20:43:12.826834,0,Short,0,Very Short,72500.0,290000.0,12.577639650232573
1007878,1000741,591,593,18,540000,"مسیریابی عالی
",2024-04-16 13:33:04.699150,0,Medium,0,Short,30000.0,540000.0,13.199326270390594
1006981,1002559,839,839,3,260000,"راننده مودب بود
",2024-04-16 07:04:57.788003,0,Short,0,Very Short,86666.66666666667,260000.0,12.468440756144114
1006924,1003720,866,602,16,600000," این راننده موجب تأخیرم شد
",2024-04-16 06:39:13.651899,0,Medium,0,Short,37500.0,600000.0,13.304686600863562
1006120,1004388,593,594,13,280000,"راننده شخصی بسیار مودب بود
",2024-04-15 17:35:18.465574,0,Short,0,Short,21538.46153846154,280000.0,12.54254845357358
1001200,1004606,631,631,7,280000," راننده حین سفر سیگار میکشید
",2024-04-13 11:14:58.766232,0,Short,0,Very Short,40000.0,280000.0,12.54254845357358
1002704,1003500,839,613,19,830000," کولر روشن نکرد
",2024-04-14 06:43:57.859710,0,Medium,0,Short,43684.21052631579,830000.0,13.629182184591333
1002372,1000387,592,1045,39,2080000," خدمات ارائه شده در کل بسیار راضیکننده بود
",2024-04-14 04:20:38.596109,0,Medium,0,Medium,53333.333333333336,1630000.0,14.547878932446617
1002845,1003858,594,583,32,790000," رانندگی بسیار سریع راننده باعث شد که احساس راحتی نداشته باشم
",2024-04-14 07:50:48.536874,0,Medium,0,Medium,24687.5,790000.0,13.579789490265188
1001074,1002145,1018,1018,14,440000," پیشبینیهای راننده در مورد ترافیک دقیق و درست بود
",2024-04-13 10:23:34.866493,0,Short,0,Short,31428.571428571428,440000.0,12.994532278619134
1000396,1000036,631,631,5,260000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-13 04:47:31.126103,0,Short,0,Very Short,52000.0,260000.0,12.468440756144114
1004936,1003007,627,1018,18,600000," سفر با این راننده صرفهجویی در زمان بود
",2024-04-15 07:51:56.535911,0,Medium,0,Short,33333.333333333336,600000.0,13.304686600863562
1003815,1004464,629,843,25,680000," سفر با این راننده صرفهجویی در زمان بود
",2024-04-14 15:10:08.448235,0,Medium,0,Short,27200.0,680000.0,13.429849547739444
1000926,1002073,608,867,22,550000,"راننده پرخاشگر بود
",2024-04-13 09:11:14.495167,0,Medium,0,Short,25000.0,550000.0,13.217675375388819
1006592,1001864,853,853,5,340000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-16 04:11:22.458518,1,Short,0,Very Short,68000.0,340000.0,12.73670383776449
1006042,1000656,589,864,24,740000,"راننده بسیار بهموقع رسید
",2024-04-15 16:34:23.823225,0,Medium,0,Short,30833.333333333332,740000.0,13.51440681653079
1000875,1003509,856,602,20,660000," راننده مرا به مقصدم رسانید و از من پول اضافی خواست
",2024-04-13 08:47:01.426813,0,Medium,0,Short,33000.0,660000.0,13.399996629152975
1002264,1002125,839,1018,19,1160000," راننده بسیار مودب و حرفهای بود
",2024-04-14 03:33:41.262788,0,Medium,0,Short,61052.63157894737,1160000.0,13.963931425151141
1008307,1004635,1029,1029,16,340000,"راننده پرخاشگر بود
",2024-04-16 17:29:04.998856,0,Medium,0,Short,21250.0,340000.0,12.73670383776449
1005558,1002768,581,850,60,1740000," رانندگی بسیار تند راننده باعث ایجاد ترس در من شد
",2024-04-15 12:20:42.688377,0,Long,0,Medium,29000.0,1630000.0,14.36939624590319
1006126,1003784,854,634,45,1150000,"این شرکت ارائه خدمات عالی دارد
",2024-04-15 17:42:21.693024,0,Medium,0,Medium,25555.555555555555,1150000.0,13.955273369904273
1002123,1004227,622,620,8,440000,"راننده به اندازه کافی آمادگی رانندگی نداشت
",2024-04-14 00:53:36.560685,0,Short,0,Very Short,55000.0,440000.0,12.994532278619134
1006653,1003573,842,1018,26,980000," احترام به مشتریان توسط این راننده واقعاً قابل تحسین بود
",2024-04-16 04:45:27.312798,0,Medium,0,Short,37692.307692307695,980000.0,13.795308871054397
1000893,1003629,602,856,24,920000," راننده به موقع وارد محل توقف شد
",2024-04-13 08:56:47.047731,0,Medium,0,Short,38333.333333333336,920000.0,13.732130035981154
1000516,1004203,863,840,3,180000," هوا گرم بود و کولر نزد
",2024-04-13 05:49:11.675022,0,Short,0,Very Short,60000.0,180000.0,12.100717685412471
1004646,1004464,629,867,4,180000,"با دقت رانندگی میکردند و خیلی مواظب بودند
",2024-04-15 05:27:52.697219,0,Short,0,Very Short,45000.0,180000.0,12.100717685412471
1002746,1003520,594,847,37,980000," راننده آنقدر با شتاب رانندگی میکرد که وحشت کردم
",2024-04-14 07:08:57.043970,0,Medium,0,Medium,26486.486486486487,980000.0,13.795308871054397
1006005,1004349,579,580,12,430000,"باقی پول را پس ندادند
",2024-04-15 16:10:40.927032,0,Short,0,Short,35833.333333333336,430000.0,12.971542813248437
1007661,1003658,589,579,38,1100000," راننده بسیار مودب و حرفهای بود
",2024-04-16 12:08:33.256090,0,Medium,0,Medium,28947.36842105263,1100000.0,13.910821646859095
1000111,1004270,629,629,7,290000," سفر بی مشکلی با این راننده داشتم
",2024-04-13 01:21:35.751871,0,Short,0,Very Short,41428.57142857143,290000.0,12.577639650232573
1005064,1002066,1019,1019,11,330000,"راننده خیلی خسته بود
",2024-04-15 08:58:12.623379,0,Short,0,Short,30000.0,330000.0,12.706850963741102
1007542,1001157,591,582,38,1010000," من از تجربه مثبت سفر با این راننده بسیار راضی هستم
",2024-04-16 11:13:42.543659,0,Medium,0,Medium,26578.947368421053,1010000.0,13.825461878915961
1001834,1001856,836,836,8,270000," با سرعت بالا و بیدقت رانندگی میکرد
",2024-04-13 16:57:30.796041,0,Short,0,Very Short,33750.0,270000.0,12.506180941677357
1001688,1003722,586,583,20,640000," راننده خیلی با اهتمام انندگی میکرد
",2024-04-13 15:20:50.104995,0,Medium,0,Short,32000.0,640000.0,13.369225017834633
1001234,1001284,589,587,28,850000,"راننده خیلی بوق می زد
",2024-04-13 11:25:00.904329,0,Medium,0,Short,30357.14285714286,850000.0,13.652992804936396
1002169,1000305,623,617,19,570000," راننده بهگونهای بیتوجه و غیرحرفهای رفتار کرد که روزم رو خراب کرد
",2024-04-14 02:25:36.815314,0,Medium,0,Short,30000.0,570000.0,13.25339339419516
1003929,1002354,1019,1019,11,340000," برخلاف انتظارم، راننده دقت و توجهی ب مسیر نداشت
",2024-04-14 16:05:14.680535,0,Short,0,Short,30909.090909090908,340000.0,12.73670383776449
1004829,1001008,602,586,23,570000,"مسیریابی عالی
",2024-04-15 06:55:34.183515,0,Medium,0,Short,24782.608695652172,570000.0,13.25339339419516
1000690,1004456,836,1082,14,400000," سرعت راننده یکم بالا بود
",2024-04-13 07:05:33.700760,0,Short,0,Short,28571.428571428572,400000.0,12.899222326086994
1008409,1000279,611,609,8,450000," واقعاً سرویس خوبی بود
",2024-04-16 18:45:47.356029,0,Short,0,Very Short,56250.0,450000.0,13.017005083966255
1003627,1001292,1018,1018,4,180000,"راننده حتی به من نکات خوبی درباره رستورانهای محلی گفتن
",2024-04-14 13:47:09.949620,0,Short,0,Very Short,45000.0,180000.0,12.100717685412471
1007690,1003298,854,863,22,600000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-16 12:18:43.033290,0,Medium,0,Short,27272.727272727272,600000.0,13.304686600863562
1002624,1002189,1019,1019,24,500000,"صدای آهنگ بلند بود و سردرد گرفتم
",2024-04-14 06:12:23.209717,0,Medium,0,Short,20833.333333333332,500000.0,13.122365377402328
1003642,1004454,589,838,36,950000," تاخیر زیاد به وجود آمد
",2024-04-14 13:57:09.657250,0,Medium,0,Medium,26388.88888888889,950000.0,13.76421831620775
1007459,1004609,1029,1030,26,470000," بیتوجهی راننده به قوانین باعث شد که تجربه من از آن سفر بسیار ناخوشایند باشد
",2024-04-16 10:47:25.944518,0,Medium,0,Short,18076.923076923078,470000.0,13.060490101343552
1006564,1004572,836,836,11,280000,"راننده بسیار قابل اطمینان بود
",2024-04-16 03:51:31.904559,0,Short,0,Short,25454.545454545456,280000.0,12.54254845357358
1006901,1000089,594,842,52,1050000," راننده خوبی بود
",2024-04-16 06:32:22.294109,0,Long,0,Medium,20192.30769230769,1050000.0,13.864301674514206
1003420,1001903,589,589,4,260000," از آنکه ماشین بسیار خراب بود و  تمیز نبود انتقاد دارم
",2024-04-14 12:16:30.012986,0,Short,0,Very Short,65000.0,260000.0,12.468440756144114
1000674,1002524,617,617,33,1300000," راننده به موقع وارد محل توقف شد
",2024-04-13 06:58:48.917507,0,Medium,0,Medium,39393.93939393939,1300000.0,14.077875591662238
1001671,1000742,1029,1018,86,1440000,"صدای آهنگ بلند بود و سردرد گرفتم
",2024-04-13 15:15:45.451757,0,Long,0,Long,16744.18604651163,1440000.0,14.180154365996387
1000392,1002094,844,864,14,690000," راننده به موقع وارد محل توقف شد
",2024-04-13 04:44:57.283923,1,Short,0,Short,49285.71428571428,690000.0,13.444448325847754
1001086,1003513,591,591,5,270000,"راننده به اندازه کافی آمادگی رانندگی نداشت
",2024-04-13 10:28:20.640901,0,Short,0,Very Short,54000.0,270000.0,12.506180941677357
1001707,1004522,593,616,18,460000," فضای داخل خودرو بسيار كثيف بود
",2024-04-13 15:31:09.873270,0,Medium,0,Short,25555.555555555555,460000.0,13.038983942375959
1006198,1001298,592,592,6,230000," هوا گرم بود و کولر نزد
",2024-04-15 18:39:16.761798,0,Short,0,Very Short,38333.333333333336,230000.0,12.345838935721968
1005605,1001096,852,595,55,1210000," احترام به مشتریان توسط این راننده واقعاً قابل تحسین بود
",2024-04-15 12:42:14.903898,0,Long,0,Medium,22000.0,1210000.0,14.006131744018864
1006709,1003438,593,593,5,270000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-16 05:08:15.104526,0,Short,0,Very Short,54000.0,270000.0,12.506180941677357
1005183,1003161,838,851,39,910000," تاکسی پاک و تمیز بود
",2024-04-15 09:41:26.314430,0,Medium,0,Medium,23333.333333333332,910000.0,13.721200977393528
1004502,1003598,1045,1045,15,520000,"از کمربند ایمنی استفاده نکرده بودند
",2024-04-15 04:08:33.161376,0,Short,0,Short,34666.666666666664,520000.0,13.161586013632684
1007113,1000957,851,1108,11,370000," راننده بسیار با ادب و حرفهای رفتار کرد و سفر را لذتبخش کرد
",2024-04-16 08:17:55.282377,0,Short,0,Short,33636.36363636364,370000.0,12.821260987319457
1006571,1004292,1045,1045,7,330000," این راننده موجب تأخیرم شد
",2024-04-16 03:55:38.155537,0,Short,0,Very Short,47142.857142857145,330000.0,12.706850963741102
1003057,1004372,867,856,15,560000," مسیری که راننده انتخاب کرد کمک کرد از یک ترافیک زیاد جلوگیری بشود
",2024-04-14 09:45:04.944764,0,Short,0,Short,37333.333333333336,560000.0,13.235693848424024
1002452,1004300,846,582,36,1270000," راننده دوستانه برخورد کرد
",2024-04-14 05:04:16.521632,0,Medium,0,Medium,35277.77777777778,1270000.0,14.054528245836039
1000230,1001331,612,629,19,1060000," سفر به همهی لحاظ عالی بود، و راننده شرایط را درک میکرد
",2024-04-13 03:22:43.906404,0,Medium,0,Short,55789.47368421053,1060000.0,13.87378040948403
1000820,1000254,845,601,7,270000," او به صورت غیرحرفهای رفتار کرد
",2024-04-13 08:17:38.250876,0,Short,0,Very Short,38571.42857142857,270000.0,12.506180941677357
1004690,1002796,617,589,41,1230000,"واااای، راننده که خیلی خوب و صمیمی بود!
",2024-04-15 05:53:54.548279,0,Medium,0,Medium,30000.0,1230000.0,14.0225255403564
1001436,1001811,838,582,9,440000," رفتار نامناسب راننده باعث شد که سفر به کابوس تبدیل شود
",2024-04-13 13:10:23.639154,0,Short,0,Very Short,48888.88888888889,440000.0,12.994532278619134
1002544,1002931,852,854,8,310000,"راننده با تلفن حرف میزد
",2024-04-14 05:35:51.687219,0,Short,0,Very Short,38750.0,310000.0,12.644330802262578
1006546,1003501,608,838,27,1290000," من در طول سفر به دلیل رانندگی ناایمن راننده احساس ناراحتی میکردم
",2024-04-16 03:42:29.517859,0,Medium,0,Short,47777.77777777778,1290000.0,14.070153551531353
1005831,1002072,863,840,11,350000,"در خودروی ایشان برای مسافران کتاب جهت مطالعه وجود داشت
",2024-04-15 14:28:04.986259,0,Short,0,Short,31818.18181818182,350000.0,12.765691290604371
1005067,1001662,836,836,9,380000," من از تجربه مثبت سفر با این راننده بسیار راضی هستم
",2024-04-15 08:55:25.988816,0,Short,0,Very Short,42222.22222222222,380000.0,12.847929163278053
1004866,1001438,629,629,13,380000,"راننده خیلی بوق می زد
",2024-04-15 07:13:07.021463,0,Short,0,Short,29230.76923076923,380000.0,12.847929163278053
1002542,1004053,630,622,14,500000," احترام به مشتریان توسط این راننده واقعاً قابل تحسین بود
",2024-04-14 05:33:56.793964,0,Short,0,Short,35714.28571428572,500000.0,13.122365377402328
1000433,1001273,586,583,13,530000," این یک تجربه تاکسی بسیار مثبت بود پر از امنیت و رفاه بود
",2024-04-13 05:05:20.561733,0,Short,0,Short,40769.230769230766,530000.0,13.180634172318978
1003908,1001248,587,582,21,940000," در حین مسافرت، راننده با من از موضوعات متنوعی گفتگو کرد و برای من یک سفر جذاب فراهم کرد
",2024-04-14 15:56:55.757982,0,Medium,0,Short,44761.90476190476,940000.0,13.753636218075409
1007137,1000096,1045,855,61,950000,"راننده خواب آلود بود
",2024-04-16 08:28:26.837613,0,Long,0,Long,15573.77049180328,950000.0,13.76421831620775
1001864,1003975,586,591,14,690000," رفتار نامناسب راننده باعث شد که دیگر از این شرکت تاکسی آنلاین استفاده نکنم
",2024-04-13 17:27:12.768987,0,Short,0,Short,49285.71428571428,690000.0,13.444448325847754
1008415,1000140,856,631,33,890000," به نظر میرسید که حداقل ماشینش دو ماه بود که تمیز نشده
",2024-04-16 18:48:26.088413,0,Medium,0,Medium,26969.696969696968,890000.0,13.698977865303197
1007580,1004443,629,1070,28,740000," از مسیریابی نادرستش ناراضی بودم
",2024-04-16 11:35:50.185047,0,Medium,0,Short,26428.571428571428,740000.0,13.51440681653079
1002627,1001445,1082,839,47,1270000," فضای داخل خودرو بسيار كثيف بود
",2024-04-14 06:13:59.098891,0,Long,0,Medium,27021.27659574468,1270000.0,14.054528245836039
1003805,1004322,1029,1029,10,220000," بیتوجهی راننده به ایمنی مسافران باعث شد که سفر به کابوس تبدیل شود
",2024-04-14 15:05:35.062646,0,Short,0,Very Short,22000.0,220000.0,12.301387370778713
1007907,1004565,1029,1029,8,270000,"راننده خیلی خسته بود
",2024-04-16 13:48:20.929545,1,Short,0,Very Short,33750.0,270000.0,12.506180941677357
1003294,1002428,579,581,30,930000," رانندگی بسیار تند راننده باعث ایجاد ترس در من شد
",2024-04-14 11:19:32.725593,0,Medium,0,Short,31000.0,930000.0,13.742940940397677
1002688,1001415,1019,1018,8,270000," از سفر ناراضی شدم
",2024-04-14 06:36:38.227571,0,Short,0,Very Short,33750.0,270000.0,12.506180941677357
1008212,1003687,591,591,6,320000,"راننده بسیار قابل اطمینان بود
",2024-04-16 16:17:50.736016,1,Short,0,Very Short,53333.333333333336,320000.0,12.676079399771027
1004329,1000232,608,866,25,860000," راننده بسیار با دقت رفتار کرد و هیچ بیتوجهی متصور نبود
",2024-04-15 03:05:11.623380,0,Medium,0,Short,34400.0,860000.0,13.664688831019712
1003007,1003610,849,1019,47,1990000,"تجربه لذتبخش بود
",2024-04-14 09:16:55.344973,0,Long,0,Medium,42340.425531914894,1630000.0,14.503645699213111
